brand,os,ram,harddisksize,harddisktype,output
dell,Mac OS,4,512,HDD,Dell-DOS377
dell,Mac OS,4,512,SSD,Dell-DOS378
dell,Mac OS,4,512,Hardisk,Dell-DOS379
dell,Mac OS,4,512,solid state device,Dell-DOS380
dell,Mac OS,4,750,HDD,Dell-DOS381
dell,Mac OS,4,750,SSD,Dell-DOS382
dell,Mac OS,4,750,Hardisk,Dell-DOS383
dell,Mac OS,4,750,solid state device,Dell-DOS384
dell,Mac OS,4,1024,HDD,Dell-DOS385
dell,Mac OS,4,1024,SSD,Dell-DOS386
dell,Mac OS,4,1024,Hardisk,Dell-DOS387
dell,Mac OS,4,1024,solid state device,Dell-DOS388
dell,Mac OS,4,1TB,HDD,Dell-DOS389
dell,Mac OS,4,1TB,SSD,Dell-DOS390
dell,Mac OS,4,1TB,Hardisk,Dell-DOS391
dell,Mac OS,4,1TB,solid state device,Dell-DOS392
dell,Mac OS,6,128,HDD,Dell-DOS393
dell,Mac OS,6,128,SSD,Dell-DOS394
dell,Mac OS,6,128,Hardisk,Dell-DOS395
dell,Mac OS,6,128,solid state device,Dell-DOS396
dell,Mac OS,6,256,HDD,Dell-DOS397
dell,Mac OS,6,256,SSD,Dell-DOS398
dell,Mac OS,6,256,Hardisk,Dell-DOS399
dell,Mac OS,6,256,solid state device,Dell-DOS400
dell,Mac OS,6,500,HDD,Dell-DOS401
dell,Mac OS,6,500,SSD,Dell-DOS402
dell,Mac OS,6,500,Hardisk,Dell-DOS403
dell,Mac OS,6,500,solid state device,Dell-DOS404
dell,Mac OS,6,512,HDD,Dell-DOS405
dell,Mac OS,6,512,SSD,Dell-DOS406
dell,Mac OS,6,512,Hardisk,Dell-DOS407
dell,Mac OS,6,512,solid state device,Dell-DOS408
dell,Mac OS,6,750,HDD,Dell-DOS409
dell,Mac OS,6,750,SSD,Dell-DOS410
dell,Mac OS,6,750,Hardisk,Dell-DOS411
dell,Mac OS,6,750,solid state device,Dell-DOS412
dell,Mac OS,6,1024,HDD,Dell-DOS413
dell,Mac OS,6,1024,SSD,Dell-DOS414
dell,Mac OS,6,1024,Hardisk,Dell-DOS415
dell,Mac OS,6,1024,solid state device,Dell-DOS416
dell,Mac OS,6,1TB,HDD,Dell-DOS417
dell,Mac OS,6,1TB,SSD,Dell-DOS418
dell,Mac OS,6,1TB,Hardisk,Dell-DOS419
dell,Mac OS,6,1TB,solid state device,Dell-DOS420
dell,Mac OS,8,128,HDD,Dell-DOS421
dell,Mac OS,8,128,SSD,Dell-DOS422
dell,Mac OS,8,128,Hardisk,Dell-DOS423
dell,Mac OS,8,128,solid state device,Dell-DOS424
dell,Mac OS,8,256,HDD,Dell-DOS425
dell,Mac OS,8,256,SSD,Dell-DOS426
dell,Mac OS,8,256,Hardisk,Dell-DOS427
dell,Mac OS,8,256,solid state device,Dell-DOS428
dell,Mac OS,8,500,HDD,Dell-DOS429
dell,Mac OS,8,500,SSD,Dell-DOS430
dell,Mac OS,8,500,Hardisk,Dell-DOS431
dell,Mac OS,8,500,solid state device,Dell-DOS432
dell,Mac OS,8,512,HDD,Dell-DOS433
dell,Mac OS,8,512,SSD,Dell-DOS434
dell,Mac OS,8,512,Hardisk,Dell-DOS435
dell,Mac OS,8,512,solid state device,Dell-DOS436
dell,Mac OS,8,750,HDD,Dell-DOS437
dell,Mac OS,8,750,SSD,Dell-DOS438
dell,Mac OS,8,750,Hardisk,Dell-DOS439
dell,Mac OS,8,750,solid state device,Dell-DOS440
dell,Mac OS,8,1024,HDD,Dell-DOS441
dell,Mac OS,8,1024,SSD,Dell-DOS442
dell,Mac OS,8,1024,Hardisk,Dell-DOS443
dell,Mac OS,8,1024,solid state device,Dell-DOS444
dell,Mac OS,8,1TB,HDD,Dell-DOS445
dell,Mac OS,8,1TB,SSD,Dell-DOS446
dell,Mac OS,8,1TB,Hardisk,Dell-DOS447
dell,Mac OS,8,1TB,solid state device,Dell-DOS448
dell,Mac OS,12,128,HDD,Dell-DOS449
dell,Mac OS,12,128,SSD,Dell-DOS450
dell,Mac OS,12,128,Hardisk,Dell-DOS451
dell,Mac OS,12,128,solid state device,Dell-DOS452
dell,Mac OS,12,256,HDD,Dell-DOS453
dell,Mac OS,12,256,SSD,Dell-DOS454
dell,Mac OS,12,256,Hardisk,Dell-DOS455
dell,Mac OS,12,256,solid state device,Dell-DOS456
dell,Mac OS,12,500,HDD,Dell-DOS457
dell,Mac OS,12,500,SSD,Dell-DOS458
dell,Mac OS,12,500,Hardisk,Dell-DOS459
dell,Mac OS,12,500,solid state device,Dell-DOS460
dell,Mac OS,12,512,HDD,Dell-DOS461
dell,Mac OS,12,512,SSD,Dell-DOS462
dell,Mac OS,12,512,Hardisk,Dell-DOS463
dell,Mac OS,12,512,solid state device,Dell-DOS464
dell,Mac OS,12,750,HDD,Dell-DOS465
dell,Mac OS,12,750,SSD,Dell-DOS466
dell,Mac OS,12,750,Hardisk,Dell-DOS467
dell,Mac OS,12,750,solid state device,Dell-DOS468
dell,Mac OS,12,1024,HDD,Dell-DOS469
dell,Mac OS,12,1024,SSD,Dell-DOS470
dell,Mac OS,12,1024,Hardisk,Dell-DOS471
dell,Mac OS,12,1024,solid state device,Dell-DOS472
dell,Mac OS,12,1TB,HDD,Dell-DOS473
dell,Mac OS,12,1TB,SSD,Dell-DOS474
dell,Mac OS,12,1TB,Hardisk,Dell-DOS475
dell,Mac OS,12,1TB,solid state device,Dell-DOS476
dell,Mac OS,16,128,HDD,Dell-DOS477
dell,Mac OS,16,128,SSD,Dell-DOS478
dell,Mac OS,16,128,Hardisk,Dell-DOS479
dell,Mac OS,16,128,solid state device,Dell-DOS480
dell,Mac OS,16,256,HDD,Dell-DOS481
dell,Mac OS,16,256,SSD,Dell-DOS482
dell,Mac OS,16,256,Hardisk,Dell-DOS483
dell,Mac OS,16,256,solid state device,Dell-DOS484
dell,Mac OS,16,500,HDD,Dell-DOS485
dell,Mac OS,16,500,SSD,Dell-DOS486
dell,Mac OS,16,500,Hardisk,Dell-DOS487
dell,Mac OS,16,500,solid state device,Dell-DOS488
dell,Mac OS,16,512,HDD,Dell-DOS489
dell,Mac OS,16,512,SSD,Dell-DOS490
dell,Mac OS,16,512,Hardisk,Dell-DOS491
dell,Mac OS,16,512,solid state device,Dell-DOS492
dell,Mac OS,16,750,HDD,Dell-DOS493
dell,Mac OS,16,750,SSD,Dell-DOS494
dell,Mac OS,16,750,Hardisk,Dell-DOS495
dell,Mac OS,16,750,solid state device,Dell-DOS496
dell,Mac OS,16,1024,HDD,Dell-DOS497
dell,Mac OS,16,1024,SSD,Dell-DOS498
dell,Mac OS,16,1024,Hardisk,Dell-DOS499
dell,Mac OS,16,1024,solid state device,Dell-DOS500
dell,Mac OS,16,1TB,HDD,Dell-DOS501
dell,Mac OS,16,1TB,SSD,Dell-DOS502
dell,Mac OS,16,1TB,Hardisk,Dell-DOS503
dell,Mac OS,16,1TB,solid state device,Dell-DOS504
dell,ubuntu,2,128,HDD,Dell-DU1
dell,ubuntu,2,128,SSD,Dell-DU2
dell,ubuntu,2,128,Hardisk,Dell-DU3
dell,ubuntu,2,128,solid state device,Dell-DU4
dell,ubuntu,2,256,HDD,Dell-DU5
dell,ubuntu,2,256,SSD,Dell-DU6
dell,ubuntu,2,256,Hardisk,Dell-DU7
dell,ubuntu,2,256,solid state device,Dell-DU8
dell,ubuntu,2,500,HDD,Dell-DU9
dell,ubuntu,2,500,SSD,Dell-DU10
dell,ubuntu,2,500,Hardisk,Dell-DU11
dell,ubuntu,2,500,solid state device,Dell-DU12
dell,ubuntu,2,512,HDD,Dell-DU13
dell,ubuntu,2,512,SSD,Dell-DU14
dell,ubuntu,2,512,Hardisk,Dell-DU15
dell,ubuntu,2,512,solid state device,Dell-DU16
dell,ubuntu,2,750,HDD,Dell-DU17
dell,ubuntu,2,750,SSD,Dell-DU18
dell,ubuntu,2,750,Hardisk,Dell-DU19
dell,ubuntu,2,750,solid state device,Dell-DU20
dell,ubuntu,2,1024,HDD,Dell-DU21
dell,ubuntu,2,1024,SSD,Dell-DU22
dell,ubuntu,2,1024,Hardisk,Dell-DU23
dell,ubuntu,2,1024,solid state device,Dell-DU24
dell,ubuntu,2,1TB,HDD,Dell-DU25
dell,ubuntu,2,1TB,SSD,Dell-DU26
dell,ubuntu,2,1TB,Hardisk,Dell-DU27
dell,ubuntu,2,1TB,solid state device,Dell-DU28
dell,ubuntu,4,128,HDD,Dell-DU29
dell,ubuntu,4,128,SSD,Dell-DU30
dell,ubuntu,4,128,Hardisk,Dell-DU31
dell,ubuntu,4,128,solid state device,Dell-DU32
dell,ubuntu,4,256,HDD,Dell-DU33
dell,ubuntu,4,256,SSD,Dell-DU34
dell,ubuntu,4,256,Hardisk,Dell-DU35
dell,ubuntu,4,256,solid state device,Dell-DU36
dell,ubuntu,4,500,HDD,Dell-DU37
dell,ubuntu,4,500,SSD,Dell-DU38
dell,ubuntu,4,500,Hardisk,Dell-DU39
dell,ubuntu,4,500,solid state device,Dell-DU40
dell,ubuntu,4,512,HDD,Dell-DU41
dell,ubuntu,4,512,SSD,Dell-DU42
dell,ubuntu,4,512,Hardisk,Dell-DU43
dell,ubuntu,4,512,solid state device,Dell-DU44
dell,ubuntu,4,750,HDD,Dell-DU45
dell,ubuntu,4,750,SSD,Dell-DU46
dell,ubuntu,4,750,Hardisk,Dell-DU47
dell,ubuntu,4,750,solid state device,Dell-DU48
dell,ubuntu,4,1024,HDD,Dell-DU49
dell,ubuntu,4,1024,SSD,Dell-DU50
dell,ubuntu,4,1024,Hardisk,Dell-DU51
dell,ubuntu,4,1024,solid state device,Dell-DU52
dell,ubuntu,4,1TB,HDD,Dell-DU53
dell,ubuntu,4,1TB,SSD,Dell-DU54
dell,ubuntu,4,1TB,Hardisk,Dell-DU55
dell,ubuntu,4,1TB,solid state device,Dell-DU56
dell,ubuntu,6,128,HDD,Dell-DU57
dell,ubuntu,6,128,SSD,Dell-DU58
dell,ubuntu,6,128,Hardisk,Dell-DU59
dell,ubuntu,6,128,solid state device,Dell-DU60
dell,ubuntu,6,256,HDD,Dell-DU61
dell,ubuntu,6,256,SSD,Dell-DU62
dell,ubuntu,6,256,Hardisk,Dell-DU63
dell,ubuntu,6,256,solid state device,Dell-DU64
dell,ubuntu,6,500,HDD,Dell-DU65
dell,ubuntu,6,500,SSD,Dell-DU66
dell,ubuntu,6,500,Hardisk,Dell-DU67
dell,ubuntu,6,500,solid state device,Dell-DU68
dell,ubuntu,6,512,HDD,Dell-DU69
dell,ubuntu,6,512,SSD,Dell-DU70
dell,ubuntu,6,512,Hardisk,Dell-DU71
dell,ubuntu,6,512,solid state device,Dell-DU72
dell,ubuntu,6,750,HDD,Dell-DU73
dell,ubuntu,6,750,SSD,Dell-DU74
dell,ubuntu,6,750,Hardisk,Dell-DU75
dell,ubuntu,6,750,solid state device,Dell-DU76
dell,ubuntu,6,1024,HDD,Dell-DU77
dell,ubuntu,6,1024,SSD,Dell-DU78
dell,ubuntu,6,1024,Hardisk,Dell-DU79
dell,ubuntu,6,1024,solid state device,Dell-DU80
dell,ubuntu,6,1TB,HDD,Dell-DU81
dell,ubuntu,6,1TB,SSD,Dell-DU82
dell,ubuntu,6,1TB,Hardisk,Dell-DU83
dell,ubuntu,6,1TB,solid state device,Dell-DU84
dell,ubuntu,8,128,HDD,Dell-DU85
dell,ubuntu,8,128,SSD,Dell-DU86
dell,ubuntu,8,128,Hardisk,Dell-DU87
dell,ubuntu,8,128,solid state device,Dell-DU88
dell,ubuntu,8,256,HDD,Dell-DU89
dell,ubuntu,8,256,SSD,Dell-DU90
dell,ubuntu,8,256,Hardisk,Dell-DU91
dell,ubuntu,8,256,solid state device,Dell-DU92
dell,ubuntu,8,500,HDD,Dell-DU93
dell,ubuntu,8,500,SSD,Dell-DU94
dell,ubuntu,8,500,Hardisk,Dell-DU95
dell,ubuntu,8,500,solid state device,Dell-DU96
dell,ubuntu,8,512,HDD,Dell-DU97
dell,ubuntu,8,512,SSD,Dell-DU98
dell,ubuntu,8,512,Hardisk,Dell-DU99
dell,ubuntu,8,512,solid state device,Dell-DU100
dell,ubuntu,8,750,HDD,Dell-DU101
dell,ubuntu,8,750,SSD,Dell-DU102
dell,ubuntu,8,750,Hardisk,Dell-DU103
dell,ubuntu,8,750,solid state device,Dell-DU104
dell,ubuntu,8,1024,HDD,Dell-DU105
dell,ubuntu,8,1024,SSD,Dell-DU106
dell,ubuntu,8,1024,Hardisk,Dell-DU107
dell,ubuntu,8,1024,solid state device,Dell-DU108
dell,ubuntu,8,1TB,HDD,Dell-DU109
dell,ubuntu,8,1TB,SSD,Dell-DU110
dell,ubuntu,8,1TB,Hardisk,Dell-DU111
dell,ubuntu,8,1TB,solid state device,Dell-DU112
dell,ubuntu,12,128,HDD,Dell-DU113
dell,ubuntu,12,128,SSD,Dell-DU114
dell,ubuntu,12,128,Hardisk,Dell-DU115
dell,ubuntu,12,128,solid state device,Dell-DU116
dell,ubuntu,12,256,HDD,Dell-DU117
dell,ubuntu,12,256,SSD,Dell-DU118
dell,ubuntu,12,256,Hardisk,Dell-DU119
dell,ubuntu,12,256,solid state device,Dell-DU120
dell,ubuntu,12,500,HDD,Dell-DU121
dell,ubuntu,12,500,SSD,Dell-DU122
dell,ubuntu,12,500,Hardisk,Dell-DU123
dell,ubuntu,12,500,solid state device,Dell-DU124
dell,ubuntu,12,512,HDD,Dell-DU125
dell,ubuntu,12,512,SSD,Dell-DU126
dell,ubuntu,12,512,Hardisk,Dell-DU127
dell,ubuntu,12,512,solid state device,Dell-DU128
dell,ubuntu,12,750,HDD,Dell-DU129
dell,ubuntu,12,750,SSD,Dell-DU130
dell,ubuntu,12,750,Hardisk,Dell-DU131
dell,ubuntu,12,750,solid state device,Dell-DU132
dell,ubuntu,12,1024,HDD,Dell-DU133
dell,ubuntu,12,1024,SSD,Dell-DU134
dell,ubuntu,12,1024,Hardisk,Dell-DU135
dell,ubuntu,12,1024,solid state device,Dell-DU136
dell,ubuntu,12,1TB,HDD,Dell-DU137
dell,ubuntu,12,1TB,SSD,Dell-DU138
dell,ubuntu,12,1TB,Hardisk,Dell-DU139
dell,ubuntu,12,1TB,solid state device,Dell-DU140
dell,ubuntu,16,128,HDD,Dell-DU141
dell,ubuntu,16,128,SSD,Dell-DU142
dell,ubuntu,16,128,Hardisk,Dell-DU143
dell,ubuntu,16,128,solid state device,Dell-DU144
dell,ubuntu,16,256,HDD,Dell-DU145
dell,ubuntu,16,256,SSD,Dell-DU146
dell,ubuntu,16,256,Hardisk,Dell-DU147
dell,ubuntu,16,256,solid state device,Dell-DU148
dell,ubuntu,16,500,HDD,Dell-DU149
dell,ubuntu,16,500,SSD,Dell-DU150
dell,ubuntu,16,500,Hardisk,Dell-DU151
dell,ubuntu,16,500,solid state device,Dell-DU152
dell,ubuntu,16,512,HDD,Dell-DU153
dell,ubuntu,16,512,SSD,Dell-DU154
dell,ubuntu,16,512,Hardisk,Dell-DU155
dell,ubuntu,16,512,solid state device,Dell-DU156
dell,ubuntu,16,750,HDD,Dell-DU157
dell,ubuntu,16,750,SSD,Dell-DU158
dell,ubuntu,16,750,Hardisk,Dell-DU159
dell,ubuntu,16,750,solid state device,Dell-DU160
dell,ubuntu,16,1024,HDD,Dell-DU161
dell,ubuntu,16,1024,SSD,Dell-DU162
dell,ubuntu,16,1024,Hardisk,Dell-DU163
dell,ubuntu,16,1024,solid state device,Dell-DU164
dell,ubuntu,16,1TB,HDD,Dell-DU165
dell,ubuntu,16,1TB,SSD,Dell-DU166
dell,ubuntu,16,1TB,Hardisk,Dell-DU167
dell,ubuntu,16,1TB,solid state device,Dell-DU168
dell,Fedora,2,128,HDD,Dell-DU169
dell,Fedora,2,128,SSD,Dell-DU170
dell,Fedora,2,128,Hardisk,Dell-DU171
dell,Fedora,2,128,solid state device,Dell-DU172
dell,Fedora,2,256,HDD,Dell-DU173
dell,Fedora,2,256,SSD,Dell-DU174
dell,Fedora,2,256,Hardisk,Dell-DU175
dell,Fedora,2,256,solid state device,Dell-DU176
dell,Fedora,2,500,HDD,Dell-DU177
dell,Fedora,2,500,SSD,Dell-DU178
dell,Fedora,2,500,Hardisk,Dell-DU179
dell,Fedora,2,500,solid state device,Dell-DU180
dell,Fedora,2,512,HDD,Dell-DU181
dell,Fedora,2,512,SSD,Dell-DU182
dell,Fedora,2,512,Hardisk,Dell-DU183
dell,Fedora,2,512,solid state device,Dell-DU184
dell,Fedora,2,750,HDD,Dell-DU185
dell,Fedora,2,750,SSD,Dell-DU186
dell,Fedora,2,750,Hardisk,Dell-DU187
dell,Fedora,2,750,solid state device,Dell-DU188
dell,Fedora,2,1024,HDD,Dell-DU189
dell,Fedora,2,1024,SSD,Dell-DU190
dell,Fedora,2,1024,Hardisk,Dell-DU191
dell,Fedora,2,1024,solid state device,Dell-DU192
dell,Fedora,2,1TB,HDD,Dell-DU193
dell,Fedora,2,1TB,SSD,Dell-DU194
dell,Fedora,2,1TB,Hardisk,Dell-DU195
dell,Fedora,2,1TB,solid state device,Dell-DU196
dell,Fedora,4,128,HDD,Dell-DU197
dell,Fedora,4,128,SSD,Dell-DU198
dell,Fedora,4,128,Hardisk,Dell-DU199
dell,Fedora,4,128,solid state device,Dell-DU200
dell,Fedora,4,256,HDD,Dell-DU201
dell,Fedora,4,256,SSD,Dell-DU202
dell,Fedora,4,256,Hardisk,Dell-DU203
dell,Fedora,4,256,solid state device,Dell-DU204
dell,Fedora,4,500,HDD,Dell-DU205
dell,Fedora,4,500,SSD,Dell-DU206
dell,Fedora,4,500,Hardisk,Dell-DU207
dell,Fedora,4,500,solid state device,Dell-DU208
dell,Fedora,4,512,HDD,Dell-DU209
dell,Fedora,4,512,SSD,Dell-DU210
dell,Fedora,4,512,Hardisk,Dell-DU211
dell,Fedora,4,512,solid state device,Dell-DU212
dell,Fedora,4,750,HDD,Dell-DU213
dell,Fedora,4,750,SSD,Dell-DU214
dell,Fedora,4,750,Hardisk,Dell-DU215
dell,Fedora,4,750,solid state device,Dell-DU216
dell,Fedora,4,1024,HDD,Dell-DU217
dell,Fedora,4,1024,SSD,Dell-DU218
dell,Fedora,4,1024,Hardisk,Dell-DU219
dell,Fedora,4,1024,solid state device,Dell-DU220
dell,Fedora,4,1TB,HDD,Dell-DU221
dell,Fedora,4,1TB,SSD,Dell-DU222
dell,Fedora,4,1TB,Hardisk,Dell-DU223
dell,Fedora,4,1TB,solid state device,Dell-DU224
dell,Fedora,6,128,HDD,Dell-DU225
dell,Fedora,6,128,SSD,Dell-DU226
dell,Fedora,6,128,Hardisk,Dell-DU227
dell,Fedora,6,128,solid state device,Dell-DU228
dell,Fedora,6,256,HDD,Dell-DU229
dell,Fedora,6,256,SSD,Dell-DU230
dell,Fedora,6,256,Hardisk,Dell-DU231
dell,Fedora,6,256,solid state device,Dell-DU232
dell,Fedora,6,500,HDD,Dell-DU233
dell,Fedora,6,500,SSD,Dell-DU234
dell,Fedora,6,500,Hardisk,Dell-DU235
dell,Fedora,6,500,solid state device,Dell-DU236
dell,Fedora,6,512,HDD,Dell-DU237
dell,Fedora,6,512,SSD,Dell-DU238
dell,Fedora,6,512,Hardisk,Dell-DU239
dell,Fedora,6,512,solid state device,Dell-DU240
dell,Fedora,6,750,HDD,Dell-DU241
dell,Fedora,6,750,SSD,Dell-DU242
dell,Fedora,6,750,Hardisk,Dell-DU243
dell,Fedora,6,750,solid state device,Dell-DU244
dell,Fedora,6,1024,HDD,Dell-DU245
dell,Fedora,6,1024,SSD,Dell-DU246
dell,Fedora,6,1024,Hardisk,Dell-DU247
dell,Fedora,6,1024,solid state device,Dell-DU248
dell,Fedora,6,1TB,HDD,Dell-DU249
dell,Fedora,6,1TB,SSD,Dell-DU250
dell,Fedora,6,1TB,Hardisk,Dell-DU251
dell,Fedora,6,1TB,solid state device,Dell-DU252
dell,Fedora,8,128,HDD,Dell-DU253
dell,Fedora,8,128,SSD,Dell-DU254
dell,Fedora,8,128,Hardisk,Dell-DU255
dell,Fedora,8,128,solid state device,Dell-DU256
dell,Fedora,8,256,HDD,Dell-DU257
dell,Fedora,8,256,SSD,Dell-DU258
dell,Fedora,8,256,Hardisk,Dell-DU259
dell,Fedora,8,256,solid state device,Dell-DU260
dell,Fedora,8,500,HDD,Dell-DU261
dell,Fedora,8,500,SSD,Dell-DU262
dell,Fedora,8,500,Hardisk,Dell-DU263
dell,Fedora,8,500,solid state device,Dell-DU264
dell,Fedora,8,512,HDD,Dell-DU265
dell,Fedora,8,512,SSD,Dell-DU266
dell,Fedora,8,512,Hardisk,Dell-DU267
dell,Fedora,8,512,solid state device,Dell-DU268
dell,Fedora,8,750,HDD,Dell-DU269
dell,Fedora,8,750,SSD,Dell-DU270
dell,Fedora,8,750,Hardisk,Dell-DU271
dell,Fedora,8,750,solid state device,Dell-DU272
dell,Fedora,8,1024,HDD,Dell-DU273
dell,Fedora,8,1024,SSD,Dell-DU274
dell,Fedora,8,1024,Hardisk,Dell-DU275
dell,Fedora,8,1024,solid state device,Dell-DU276
dell,Fedora,8,1TB,HDD,Dell-DU277
dell,Fedora,8,1TB,SSD,Dell-DU278
dell,Fedora,8,1TB,Hardisk,Dell-DU279
dell,Fedora,8,1TB,solid state device,Dell-DU280
dell,Fedora,12,128,HDD,Dell-DU281
dell,Fedora,12,128,SSD,Dell-DU282
dell,Fedora,12,128,Hardisk,Dell-DU283
dell,Fedora,12,128,solid state device,Dell-DU284
dell,Fedora,12,256,HDD,Dell-DU285
dell,Fedora,12,256,SSD,Dell-DU286
dell,Fedora,12,256,Hardisk,Dell-DU287
dell,Fedora,12,256,solid state device,Dell-DU288
dell,Fedora,12,500,HDD,Dell-DU289
dell,Fedora,12,500,SSD,Dell-DU290
dell,Fedora,12,500,Hardisk,Dell-DU291
dell,Fedora,12,500,solid state device,Dell-DU292
dell,Fedora,12,512,HDD,Dell-DU293
dell,Fedora,12,512,SSD,Dell-DU294
dell,Fedora,12,512,Hardisk,Dell-DU295
dell,Fedora,12,512,solid state device,Dell-DU296
dell,Fedora,12,750,HDD,Dell-DU297
dell,Fedora,12,750,SSD,Dell-DU298
dell,Fedora,12,750,Hardisk,Dell-DU299
dell,Fedora,12,750,solid state device,Dell-DU300
dell,Fedora,12,1024,HDD,Dell-DU301
dell,Fedora,12,1024,SSD,Dell-DU302
dell,Fedora,12,1024,Hardisk,Dell-DU303
dell,Fedora,12,1024,solid state device,Dell-DU304
dell,Fedora,12,1TB,HDD,Dell-DU305
dell,Fedora,12,1TB,SSD,Dell-DU306
dell,Fedora,12,1TB,Hardisk,Dell-DU307
dell,Fedora,12,1TB,solid state device,Dell-DU308
dell,Fedora,16,128,HDD,Dell-DU309
dell,Fedora,16,128,SSD,Dell-DU310
dell,Fedora,16,128,Hardisk,Dell-DU311
dell,Fedora,16,128,solid state device,Dell-DU312
dell,Fedora,16,256,HDD,Dell-DU313
dell,Fedora,16,256,SSD,Dell-DU314
dell,Fedora,16,256,Hardisk,Dell-DU315
dell,Fedora,16,256,solid state device,Dell-DU316
dell,Fedora,16,500,HDD,Dell-DU317
dell,Fedora,16,500,SSD,Dell-DU318
dell,Fedora,16,500,Hardisk,Dell-DU319
dell,Fedora,16,500,solid state device,Dell-DU320
dell,Fedora,16,512,HDD,Dell-DU321
dell,Fedora,16,512,SSD,Dell-DU322
dell,Fedora,16,512,Hardisk,Dell-DU323
dell,Fedora,16,512,solid state device,Dell-DU324
dell,Fedora,16,750,HDD,Dell-DU325
dell,Fedora,16,750,SSD,Dell-DU326
dell,Fedora,16,750,Hardisk,Dell-DU327
dell,Fedora,16,750,solid state device,Dell-DU328
dell,Fedora,16,1024,HDD,Dell-DU329
dell,Fedora,16,1024,SSD,Dell-DU330
dell,Fedora,16,1024,Hardisk,Dell-DU331
dell,Fedora,16,1024,solid state device,Dell-DU332
dell,Fedora,16,1TB,HDD,Dell-DU333
dell,Fedora,16,1TB,SSD,Dell-DU334
dell,Fedora,16,1TB,Hardisk,Dell-DU335
dell,Fedora,16,1TB,solid state device,Dell-DU336
dell,DOS,2,128,HDD,Dell-DU337
dell,DOS,2,128,SSD,Dell-DU338
dell,DOS,2,128,Hardisk,Dell-DU339
dell,DOS,2,128,solid state device,Dell-DU340
dell,DOS,2,256,HDD,Dell-DU341
dell,DOS,2,256,SSD,Dell-DU342
dell,DOS,2,256,Hardisk,Dell-DU343
dell,DOS,2,256,solid state device,Dell-DU344
dell,DOS,2,500,HDD,Dell-DU345
dell,DOS,2,500,SSD,Dell-DU346
dell,DOS,2,500,Hardisk,Dell-DU347
dell,DOS,2,500,solid state device,Dell-DU348
dell,DOS,2,512,HDD,Dell-DU349
dell,DOS,2,512,SSD,Dell-DU350
dell,DOS,2,512,Hardisk,Dell-DU351
dell,DOS,2,512,solid state device,Dell-DU352
dell,DOS,2,750,HDD,Dell-DU353
dell,DOS,2,750,SSD,Dell-DU354
dell,DOS,2,750,Hardisk,Dell-DU355
dell,DOS,2,750,solid state device,Dell-DU356
dell,DOS,2,1024,HDD,Dell-DU357
dell,DOS,2,1024,SSD,Dell-DU358
dell,DOS,2,1024,Hardisk,Dell-DU359
dell,DOS,2,1024,solid state device,Dell-DU360
dell,DOS,2,1TB,HDD,Dell-DU361
dell,DOS,2,1TB,SSD,Dell-DU362
dell,DOS,2,1TB,Hardisk,Dell-DU363
dell,DOS,2,1TB,solid state device,Dell-DU364
dell,DOS,4,128,HDD,Dell-DU365
dell,DOS,4,128,SSD,Dell-DU366
dell,DOS,4,128,Hardisk,Dell-DU367
dell,DOS,4,128,solid state device,Dell-DU368
dell,DOS,4,256,HDD,Dell-DU369
dell,DOS,4,256,SSD,Dell-DU370
dell,DOS,4,256,Hardisk,Dell-DU371
dell,DOS,4,256,solid state device,Dell-DU372
dell,DOS,4,500,HDD,Dell-DU373
dell,DOS,4,500,SSD,Dell-DU374
dell,DOS,4,500,Hardisk,Dell-DU375
dell,DOS,4,500,solid state device,Dell-DU376
dell,DOS,4,512,HDD,Dell-DU377
dell,DOS,4,512,SSD,Dell-DU378
dell,DOS,4,512,Hardisk,Dell-DU379
dell,DOS,4,512,solid state device,Dell-DU380
dell,DOS,4,750,HDD,Dell-DU381
dell,DOS,4,750,SSD,Dell-DU382
dell,DOS,4,750,Hardisk,Dell-DU383
dell,DOS,4,750,solid state device,Dell-DU384
dell,DOS,4,1024,HDD,Dell-DU385
dell,DOS,4,1024,SSD,Dell-DU386
dell,DOS,4,1024,Hardisk,Dell-DU387
dell,DOS,4,1024,solid state device,Dell-DU388
dell,DOS,4,1TB,HDD,Dell-DU389
dell,DOS,4,1TB,SSD,Dell-DU390
dell,DOS,4,1TB,Hardisk,Dell-DU391
dell,DOS,4,1TB,solid state device,Dell-DU392
dell,DOS,6,128,HDD,Dell-DU393
dell,DOS,6,128,SSD,Dell-DU394
dell,DOS,6,128,Hardisk,Dell-DU395
dell,DOS,6,128,solid state device,Dell-DU396
dell,DOS,6,256,HDD,Dell-DU397
dell,DOS,6,256,SSD,Dell-DU398
dell,DOS,6,256,Hardisk,Dell-DU399
dell,DOS,6,256,solid state device,Dell-DU400
dell,DOS,6,500,HDD,Dell-DU401
dell,DOS,6,500,SSD,Dell-DU402
dell,DOS,6,500,Hardisk,Dell-DU403
dell,DOS,6,500,solid state device,Dell-DU404
dell,DOS,6,512,HDD,Dell-DU405
dell,DOS,6,512,SSD,Dell-DU406
dell,DOS,6,512,Hardisk,Dell-DU407
dell,DOS,6,512,solid state device,Dell-DU408
dell,DOS,6,750,HDD,Dell-DU409
dell,DOS,6,750,SSD,Dell-DU410
dell,DOS,6,750,Hardisk,Dell-DU411
dell,DOS,6,750,solid state device,Dell-DU412
dell,DOS,6,1024,HDD,Dell-DU413
